711,Макарьев,Костромская область,6 390,6 485,6 579,6 632,6 695,6 795,6 928,7 025,7 211,7 300,7 274
712,Багратионовск,Калининградская область,6 388,6 304,6 482,6 409,6 317,6 197,6 229,6 292,6 462,6 400,6 400
713,Макаров,Сахалинская область,6 324,6 393,6 567,6 717,6 753,6 681,6 525,6 590,6 657,6 663,6 705
714,Каменногорск,Ленинградская область,6 301,6 445,6 595,6 696,6 732,6 781,6 761,6 699,6 739,6 700,6 739
715,Усолье,Пермский край,6 267,6 368,6 323,6 236,6 110,5 979,5 814,5 738,5 705,5 700,5 694
716,Дмитриев,Курская область,6 266,6 360,6 430,6 619,6 761,6 845,7 062,7 220,7 401,7 700,7 728
717,Пучеж,Ивановская область,6 255,6 477,6 813,7 078,7 284,7 463,7 624,7 868,8 159,8 600,8 588
718,Сенгилей,Ульяновская область,6 221,6 317,6 405,6 568,6 622,6 702,6 783,6 861,6 871,7 000,6 958
719,Зубцов,Тверская область,6 155,6 229,6 300,6 373,6 380,6 456,6 590,6 697,6 804,6 900,6 927
720,Фатеж,Курская область,6 102,6 044,5 951,5 999,5 994,5 922,5 846,5 773,5 332,5 400,5 404
721,Демидов,Смоленская область,6 055,6 104,6 213,6 289,6 460,6 585,6 726,6 868,7 079,7 300,7 800
722,Весьегонск,Тверская область,6 016,6 067,6 219,6 280,6 340,6 455,6 625,6 868,7 066,7 300,7 329
723,Мураши,Кировская область,5 924,6 082,6 218,6 322,6 384,6 491,6 574,6 596,6 634,6 800,6 750
724,Солигалич,Костромская область,5 918,5 940,5 998,5 976,6 023,6 012,6 129,6 144,6 272,6 400,6 438
725,Сурск,Пензенская область,5 890,6 039,6 254,6 393,6 515,6 674,6 792,6 974,7 080,7 000,7 034
726,Красавино,Вологодская область,5 859,5 987,6 021,6 084,6 194,6 301,6 431,6 616,6 783,7 000,7 004
727,Новохопёрск,Воронежская область,5 855,6 013,6 108,6 188,6 247,6 380,6 472,6 574,6 709,6 800,6 849
728,Юхнов,Калужская область,5 838,5 901,5 985,6 079,6 153,6 292,6 462,6 726,6 854,7 008,7 056
729,Шацк,Рязанская область,5 819,5 894,5 935,6 029,6 120,6 262,6 307,6 404,6 440,6 600,6 561
730,Темников,Мордовия,5 778,5 979,6 179,6 291,6 376,6 489,6 689,6 860,6 975,7 200,7 243
731,Короча,Белгородская область,5 768,5 843,5 853,5 888,5 890,5 903,5 855,5 832,5 854,5 900,5 877
732,Алзамай,Иркутская область,5 749,5 811,5 908,6 040,6 136,6 189,6 313,6 451,6 620,6 705,6 730
733,Курлово,Владимирская область,5 747,5 859,5 992,6 141,6 253,6 348,6 378,6 516,6 643,6 775,6 764
734,Пошехонье,Ярославская область,5 650,5 747,5 821,5 867,5 864,5 868,5 905,5 963,5 995,6 073,6 084
735,Суджа,Курская область,5 646,5 657,5 759,5 738,5 648,5 684,5 722,5 762,5 852,6 000,6 036
736,Приморск,Ленинградская область,5 566,5 623,5 682,5 739,5 791,5 791,5 782,5 892,6 009,6 100,6 119
737,Гаврилов Посад,Ивановская область,5 560,5 582,5 657,5 715,5 832,5 939,6 050,6 177,6 280,6 400,6 434
738,Билибино,Чукотский автономный округ,5 516,5 319,5 292,5 348,5 453,5 592,5 588,5 451,5 486,5 494,5 506
739,Мышкин,Ярославская область,5 488,5 593,5 647,5 738,5 775,5 866,5 946,5 987,5 983,5 933,5 932
740,Шиханы,Саратовская область,5 414,5 498,5 560,5 665,5 738,5 834,5 777,5 842,5 918,6 100,6 067
741,Жиздра,Калужская область,5 399,5 431,5 461,5 489,5 506,5 509,5 433,5 490,5 521,5 566,5 585
742,Пыталово,Псковская область,5 354,5 350,5 348,5 335,5 406,5 424,5 447,5 574,5 687,5 819,5 826
743,Злынка,Брянская область,5 340,5 335,5 369,5 460,5 547,5 526,5 490,5 477,5 513,5 500,5 507
744,Себеж,Псковская область,5 301,5 339,5 401,5 452,5 449,5 480,5 660,5 869,6 100,6 342,6 375
745,Спас-Клепики,Рязанская область,5 157,5 243,5 331,5 411,5 490,5 610,5 666,5 788,5 846,5 900,5 916
746,Верея,Московская область,5 088,5 045,5 090,5 123,5 215,5 282,5 297,5 315,5 342,5 400,5 368
747,Любим,Ярославская область,5 039,5 068,5 076,5 125,5 137,5 150,5 177,5 328,5 341,5 500,5 555
748,Красный Холм,Тверская область,4 983,5 081,5 140,5 234,5 243,5 320,5 367,5 430,5 506,5 600,5 608
749,Дмитровск,Орловская область,4 967,5 000,5 105,5 181,5 252,5 332,5 424,5 480,5 537,5 600,5 648
750,Чухлома,Костромская область,4 936,4 998,5 015,5 054,5 046,5 102,5 145,5 258,5 337,5 400,5 411
751,Туран,Тыва,4 903,4 881,4 879,4 922,4 898,4 874,4 873,4 951,4 911,4 968,4 981
752,Шенкурск,Архангельская область,4 666,4 687,4 772,4 847,4 911,5 073,5 161,5 323,5 548,5 692,5 702
753,Чердынь,Пермский край,4 618,4 634,4 677,4 687,4 686,4 674,4 644,4 673,4 756,4 900,4 920
754,Певек,Чукотский автономный округ,4 494,4 053,4 329,4 547,4 743,4 721,4 718,4 969,4 774,4 200,4 162
755,Кадников,Вологодская область,4 478,4 508,4 531,4 588,4 615,4 642,4 723,4 764,4 771,4 800,4 614
756,Бабушкин,Бурятия,4 454,4 489,4 513,4 542,4 623,4 651,4 712,4 746,4 822,4 827,4 831
757,Любань,Ленинградская область,4 444,4 527,4 566,4 610,4 610,4 615,4 594,4 474,4 377,4 200,4 188
758,Сусуман,Магаданская область,4 355,4 588,4 760,4 899,4 903,5 010,5 157,5 313,5 560,,5 855
759,Игарка,Красноярский край,4 319,4 417,4 544,4 754,4 975,5 117,5 346,5 648,5 924,5 924,6 183
760,Спас-Деменск,Калужская область,4 283,4 265,4 342,4 357,4 342,4 377,4 534,4 691,4 785,4 868,4 896
761,Мосальск,Калужская область,4 166,4 190,4 202,4 161,4 084,4 165,4 239,4 299,4 263,4 264,4 288
762,Правдинск,Калининградская область,4 025,4 099,4 144,4 171,4 212,4 241,4 288,4 318,4 314,4 300,4 323
763,Славск,Калининградская область,3 984,4 019,4 074,4 145,4 269,4 330,4 408,4 503,4 575,4 600,4 614
764,Нестеров,Калининградская область,3 933,3 978,4 001,4 086,4 225,4 333,4 383,4 436,4 514,4 600,4 595
765,Духовщина,Смоленская область,3 909,4 037,4 103,4 184,4 171,4 125,4 117,4 100,4 225,4 400,4 100
766,Ладушкин,Калининградская область,3 886,3 879,3 937,4 007,4 025,4 068,3 952,3 884,3 873,3 800,3 787
767,Пустошка,Псковская область,3 862,3 977,4 017,4 083,4 186,4 271,4 295,4 385,4 493,4 603,4 619
768,Озёрск,Калининградская область,3 821,3 837,3 935,4 108,4 255,4 357,4 433,4 542,4 642,4 700,4 740
769,Мещовск,Калужская область,3 780,3 845,3 837,4 037,4 036,3 961,4 036,4 109,4 101,4 090,4 100
770,Томари,Сахалинская область,3 771,3 761,3 810,3 774,3 858,3 955,4 033,4 177,4 354,4 505,4 541
771,Среднеколымск,Якутия,3 477,3 471,3 489,3 488,3 490,3 502,3 484,3 544,3 505,3 500,3 525
772,Холм,Новгородская область,3 359,3 392,3 422,3 445,3 493,3 552,3 633,3 704,3 829,3 800,3 830
773,Чёрмоз,Пермский край,3 268,3 381,3 457,3 519,3 566,3 597,3 627,3 709,3 763,3 900,3 861
774,Гдов,Псковская область,3 257,3 412,3 460,3 542,3 600,3 743,3 832,3 971,4 118,4 331,4 379
775,Мезень,Архангельская область,3 212,3 248,3 267,3 287,3 325,3 352,3 353,3 419,3 490,3 599,3 575
776,Малоархангельск,Орловская область,3 182,3 216,3 276,3 293,3 300,3 359,3 462,3 520,3 565,3 600,3 620
777,Новосиль,Орловская область,3 109,3 128,3 175,3 216,3 267,3 346,3 447,3 471,3 598,3 700,3 658
778,Новоржев,Псковская область,3 107,3 194,3 252,3 296,3 358,3 403,3 477,3 544,3 618,3 678,3 695
779,Белый,Тверская область,3 090,3 154,3 197,3 268,3 311,3 393,3 432,3 558,3 655,3 800,3 772
780,Краснознаменск,Калининградская область,3 088,3 154,3 188,3 237,3 282,3 324,3 362,3 410,3 494,3 500,3 522
781,Кологрив,Костромская область,2 882,2 935,2 955,3 032,3 067,3 080,3 147,3 240,3 286,3 300,3 314
782,Северо-Курильск,Сахалинская область,2 592,2 485,2 507,2 587,2 501,2 448,2 487,2 560,2 634,2 531,2 536
783,Приморск,Калининградская область,1 929,1 961,1 971,1 960,1 929,1 943,1 945,1 923,1 950,2 000,1 956
784,Кедровый,Томская область,1 884,1 940,2 024,2 041,2 049,2 129,2 187,2 194,2 290,2 500,2 451
785,Сольвычегодск,Архангельская область,1 875,1 949,2 032,2 098,2 148,2 217,2 261,2 350,2 398,2 448,2 460
786,Горбатов,Нижегородская область,1 844,1 896,1 934,1 982,2 004,2 049,2 123,2 176,2 240,2 267,2 278
787,Плёс,Ивановская область,1 732,1 751,1 766,1 796,1 893,1 984,2 089,2 196,2 248,2 300,2 340
788,Островной,Мурманская область,1 669,1 784,1 847,1 876,1 960,2 065,2 038,2 073,2 075,2 194,2 171
789,Артёмовск,Красноярский край,1 562,1 640,1 688,1 705,1 777,1 837,1 896,1 970,2 051,2 200,2 179
790,Курильск,Сахалинская область,1 519,1 591,1 607,1 547,1 646,1 670,1 757,1 890,1 961,2 062,2 070
791,Высоцк,Ленинградская область,1 089,1 094,1 115,1 120,1 131,1 152,1 155,1 183,1 214,1 238,1 244
792,Верхоянск,Якутия,1 073,1 095,1 122,1 131,1 125,1 150,1 173,1 212,1 245,1 300,1 311
793,Чекалин,Тульская область,863,888,914,941,965,964,975,985,979,1 000,994
